"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.047...404",-0.36,0.47,-1.32,-0.34,0.51,-0.28,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.048...405",0.73,0.48,-0.14,0.71,1.7,0.65,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.049...406",0.39,0.42,-0.41,0.38,1.25,0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.050...407",0.32,0.43,-0.49,0.31,1.19,0.28,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.051...408",-0.12,0.42,-0.98,-0.11,0.69,-0.08,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.052...409",-0.14,0.43,-1.03,-0.13,0.67,-0.09,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.053...410",-0.11,0.43,-0.98,-0.1,0.71,-0.07,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.054...411",-0.16,0.43,-1.04,-0.14,0.67,-0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.055...412",-0.18,0.44,-1.08,-0.17,0.65,-0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.056...413",0.54,0.45,-0.3,0.53,1.46,0.48,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.057...414",-0.16,0.44,-1.07,-0.14,0.67,-0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.058...415",0.09,0.43,-0.78,0.1,0.92,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.059...416",0.36,0.43,-0.46,0.35,1.24,0.32,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.060...417",0.13,0.42,-0.69,0.13,0.96,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.061...418",0.44,0.43,-0.39,0.43,1.32,0.42,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.062...419",0.13,0.4,-0.66,0.13,0.92,0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.063...420",-0.28,0.38,-1.06,-0.26,0.41,-0.21,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.064...421",-0.38,0.41,-1.23,-0.36,0.37,-0.3,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.065...422",-0.04,0.32,-0.68,-0.04,0.59,-0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.066...423",-0.1,0.42,-0.95,-0.09,0.7,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.067...424",0.05,0.41,-0.76,0.05,0.85,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.068...425",-0.25,0.4,-1.07,-0.24,0.5,-0.2,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.069...426",0.38,0.42,-0.42,0.36,1.24,0.33,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.070...427",-0.49,0.48,-1.47,-0.46,0.38,-0.39,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.071...428",0.68,0.46,-0.16,0.66,1.62,0.61,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.072...429",0.6,0.45,-0.27,0.6,1.51,0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.073...430",-0.1,0.46,-1.03,-0.09,0.79,-0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.074...431",0.32,0.41,-0.48,0.31,1.16,0.28,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.075...432",0.17,0.44,-0.7,0.18,1.03,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.076...433",0.34,0.41,-0.46,0.33,1.18,0.31,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.077...434",0.02,0.41,-0.8,0.03,0.82,0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.078...435",0.27,0.41,-0.53,0.26,1.09,0.25,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.079...436",0.72,0.48,-0.15,0.7,1.71,0.63,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.080...437",0.52,0.45,-0.3,0.5,1.45,0.45,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.081...438",-0.07,0.41,-0.9,-0.06,0.73,-0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.082...439",0.18,0.32,-0.45,0.18,0.8,0.19,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.083...440",0.01,0.37,-0.73,0.02,0.72,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.084...441",0.15,0.31,-0.46,0.15,0.75,0.15,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.085...442",0.66,0.4,-0.07,0.65,1.46,0.62,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.086...443",0.65,0.4,-0.09,0.64,1.47,0.6,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.087...444",0.38,0.4,-0.38,0.37,1.2,0.34,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.088...445",0.01,0.39,-0.77,0.02,0.78,0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.089...446",0,0.42,-0.84,0.01,0.81,0.03,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.090...447",-0.06,0.43,-0.93,-0.04,0.76,-0.01,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.091...448",0.11,0.4,-0.68,0.11,0.91,0.11,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.092...449",0.46,0.42,-0.36,0.45,1.3,0.43,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.093...450",0.74,0.45,-0.11,0.72,1.65,0.69,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.094...451",0.41,0.43,-0.4,0.4,1.28,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.095...452",0.71,0.45,-0.14,0.7,1.61,0.67,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.096...453",0.46,0.43,-0.35,0.45,1.33,0.42,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.097...454",0.48,0.43,-0.33,0.47,1.35,0.44,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.098...455",0.94,0.49,0.05,0.92,1.93,0.88,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.099...456",0.61,0.44,-0.21,0.59,1.49,0.56,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.100...457",0.41,0.42,-0.42,0.41,1.24,0.4,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.101...458",0.47,0.42,-0.35,0.46,1.31,0.45,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.102...459",0.08,0.43,-0.8,0.09,0.91,0.12,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.103...460",0.56,0.43,-0.26,0.54,1.44,0.5,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.104...461",-0.36,0.48,-1.34,-0.33,0.53,-0.26,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.105...462",0.01,0.43,-0.85,0.02,0.83,0.04,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.106...463",0.3,0.42,-0.52,0.29,1.13,0.28,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.107...464",0.03,0.46,-0.89,0.04,0.91,0.06,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.108...465",0.1,0.43,-0.75,0.1,0.96,0.1,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.109...466",-0.64,0.51,-1.68,-0.62,0.3,-0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.110...467",-0.47,0.45,-1.39,-0.45,0.35,-0.41,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.111...468",0.55,0.46,-0.29,0.53,1.49,0.47,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.112...469",0.17,0.4,-0.62,0.17,0.96,0.17,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.113...470",-0.28,0.38,-1.06,-0.27,0.44,-0.24,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.114...471",-0.04,0.31,-0.66,-0.03,0.56,-0.02,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.115...472",0.45,0.35,-0.22,0.44,1.16,0.42,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.116...473",0.13,0.31,-0.48,0.13,0.73,0.13,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.117...474",-0.3,0.35,-1,-0.29,0.36,-0.27,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.118...475",0.41,0.36,-0.27,0.4,1.13,0.38,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.119...476",-0.64,0.52,-1.7,-0.62,0.31,-0.58,"Phylogenetic+Spatial: local+L2 proportion (nonlinear)"
"fitted.Predictor.001...477",0.42,0.43,-0.33,0.39,1.34,0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.002...478",0.14,0.44,-0.75,0.14,0.99,0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.003...479",0,0.43,-0.89,0.01,0.82,0.03,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.004...480",-0.05,0.42,-0.89,-0.04,0.76,-0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.005...481",0.25,0.42,-0.59,0.25,1.07,0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.006...482",0.61,0.45,-0.23,0.59,1.53,0.55,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.007...483",0.48,0.43,-0.34,0.47,1.34,0.45,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.008...484",0.72,0.47,-0.15,0.7,1.7,0.64,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.009...485",0.36,0.43,-0.47,0.35,1.22,0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.010...486",-0.31,0.46,-1.26,-0.29,0.55,-0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.011...487",-0.09,0.42,-0.94,-0.08,0.73,-0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.012...488",0.2,0.41,-0.61,0.2,1.03,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.013...489",0.17,0.41,-0.65,0.17,0.98,0.17,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.014...490",-0.24,0.44,-1.13,-0.23,0.58,-0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.015...491",0.44,0.43,-0.36,0.42,1.31,0.38,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.016...492",0.31,0.25,-0.18,0.3,0.81,0.3,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.017...493",0.31,0.24,-0.16,0.31,0.79,0.3,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.018...494",0.24,0.27,-0.28,0.24,0.77,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.019...495",-0.07,0.23,-0.52,-0.07,0.36,-0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.020...496",-0.13,0.26,-0.65,-0.12,0.37,-0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.021...497",-0.15,0.24,-0.64,-0.14,0.31,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.022...498",0.16,0.26,-0.35,0.16,0.67,0.16,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.023...499",-0.05,0.23,-0.51,-0.05,0.39,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.024...500",0.06,0.24,-0.42,0.07,0.53,0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.025...501",0.19,0.24,-0.27,0.19,0.66,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.026...502",0.2,0.23,-0.24,0.2,0.65,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.027...503",0,0.22,-0.43,0,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.028...504",0.11,0.22,-0.32,0.11,0.55,0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.029...505",0.26,0.24,-0.21,0.25,0.73,0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.030...506",0.13,0.31,-0.48,0.13,0.73,0.14,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.031...507",-0.1,0.35,-0.81,-0.09,0.56,-0.07,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.032...508",0.13,0.29,-0.41,0.12,0.71,0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.033...509",0.26,0.3,-0.32,0.25,0.86,0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.034...510",0.24,0.3,-0.32,0.23,0.85,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.035...511",0.49,0.34,-0.15,0.48,1.17,0.45,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.036...512",0.01,0.27,-0.52,0.01,0.54,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.037...513",0.35,0.4,-0.43,0.34,1.17,0.33,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.038...514",-0.3,0.4,-1.13,-0.28,0.43,-0.23,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.039...515",-0.2,0.25,-0.69,-0.19,0.28,-0.18,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.040...516",0.14,0.28,-0.39,0.14,0.7,0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.041...517",0.21,0.4,-0.58,0.2,1,0.2,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.042...518",0.06,0.4,-0.73,0.06,0.84,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.043...519",-0.2,0.43,-1.08,-0.19,0.6,-0.15,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.044...520",0.51,0.35,-0.14,0.5,1.22,0.47,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.045...521",0.06,0.38,-0.7,0.06,0.82,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.046...522",-0.34,0.44,-1.24,-0.32,0.48,-0.28,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.047...523",-0.38,0.47,-1.33,-0.37,0.5,-0.32,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.048...524",0.72,0.47,-0.14,0.7,1.69,0.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.049...525",0.44,0.44,-0.4,0.43,1.32,0.41,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.050...526",0.28,0.44,-0.55,0.27,1.17,0.25,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.051...527",-0.15,0.43,-1.01,-0.14,0.67,-0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.052...528",-0.18,0.44,-1.06,-0.17,0.66,-0.14,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.053...529",-0.15,0.44,-1.03,-0.15,0.7,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.054...530",-0.17,0.44,-1.05,-0.16,0.66,-0.13,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.055...531",-0.2,0.44,-1.1,-0.19,0.64,-0.16,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.056...532",0.58,0.45,-0.29,0.57,1.49,0.54,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.057...533",-0.15,0.45,-1.06,-0.13,0.69,-0.1,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.058...534",0.11,0.44,-0.77,0.12,0.96,0.14,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.059...535",0.42,0.45,-0.45,0.41,1.31,0.4,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.060...536",0.19,0.44,-0.68,0.19,1.06,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.061...537",0.47,0.44,-0.38,0.46,1.35,0.45,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.062...538",0.09,0.41,-0.72,0.09,0.9,0.08,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.063...539",-0.3,0.37,-1.07,-0.28,0.4,-0.24,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.064...540",-0.38,0.41,-1.22,-0.36,0.37,-0.31,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.065...541",-0.01,0.33,-0.67,-0.01,0.63,0,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.066...542",-0.13,0.42,-0.98,-0.13,0.68,-0.11,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.067...543",0.02,0.41,-0.8,0.02,0.83,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.068...544",-0.26,0.4,-1.07,-0.24,0.49,-0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.069...545",0.33,0.43,-0.49,0.32,1.21,0.29,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.070...546",-0.42,0.49,-1.43,-0.4,0.49,-0.34,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.071...547",0.65,0.46,-0.2,0.63,1.6,0.58,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.072...548",0.61,0.46,-0.27,0.61,1.52,0.59,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.073...549",-0.09,0.46,-1.02,-0.07,0.8,-0.05,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.074...550",0.29,0.42,-0.51,0.29,1.14,0.26,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.075...551",0.17,0.44,-0.7,0.18,1.03,0.19,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.076...552",0.32,0.42,-0.48,0.31,1.16,0.29,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.077...553",-0.01,0.41,-0.83,0,0.8,0.01,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.078...554",0.25,0.41,-0.55,0.24,1.08,0.22,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.079...555",0.7,0.48,-0.17,0.68,1.68,0.61,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.080...556",0.51,0.45,-0.32,0.49,1.43,0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.081...557",-0.08,0.41,-0.92,-0.08,0.72,-0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.082...558",0.2,0.32,-0.44,0.2,0.83,0.21,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.083...559",0.02,0.37,-0.72,0.02,0.73,0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.084...560",0.17,0.31,-0.45,0.17,0.78,0.17,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.085...561",0.66,0.39,-0.08,0.65,1.45,0.61,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.086...562",0.63,0.41,-0.13,0.61,1.45,0.57,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.087...563",0.39,0.4,-0.38,0.38,1.2,0.35,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.088...564",0.01,0.4,-0.78,0.01,0.78,0.02,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.089...565",0.03,0.43,-0.82,0.04,0.85,0.06,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.090...566",-0.08,0.43,-0.95,-0.07,0.74,-0.04,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.091...567",0.12,0.4,-0.67,0.12,0.92,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.092...568",0.46,0.42,-0.36,0.45,1.3,0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.093...569",0.72,0.45,-0.13,0.71,1.64,0.68,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.094...570",0.42,0.43,-0.41,0.41,1.28,0.38,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.095...571",0.68,0.45,-0.18,0.67,1.59,0.65,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.096...572",0.48,0.43,-0.34,0.47,1.34,0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.097...573",0.47,0.43,-0.35,0.46,1.34,0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.098...574",0.92,0.48,0.02,0.9,1.9,0.86,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.099...575",0.6,0.44,-0.22,0.59,1.48,0.56,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.100...576",0.4,0.42,-0.43,0.39,1.24,0.39,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.101...577",0.46,0.42,-0.37,0.45,1.31,0.44,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.102...578",0.09,0.44,-0.8,0.1,0.92,0.12,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.103...579",0.54,0.44,-0.29,0.53,1.43,0.5,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)+L2 proportion (nonlinear)"
